cast_number,time,sample_time,sea_water_pressure,sea_water_temperature,sea_water_practical_salinity,depth,mass_concentration_of_oxygen_in_sea_water
--,UTC,UTC,dbar,degree_C,PSU,m,mg * L^-1
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:20.75Z,29.194,9.2388,29.9559,28.948,3.07479
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:21.00Z,29.109,9.2391,29.9554,28.864,3.07475
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:21.25Z,29.024,9.2394,29.9551,28.78,3.07247
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:21.50Z,28.938,9.2398,29.9553,28.694,3.07113
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:21.75Z,28.853,9.2402,29.9548,28.611,3.06028
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:22.00Z,28.77,9.2406,29.9544,28.528,3.05863
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:22.25Z,28.685,9.2412,29.9542,28.444,3.05919
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:22.50Z,28.6,9.242,29.9538,28.36,3.05784
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:22.75Z,28.516,9.2428,29.9534,28.276,3.0533
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:23.00Z,28.432,9.2436,29.9524,28.193,3.05228
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:23.25Z,28.349,9.2445,29.9523,28.11,3.04996
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:23.50Z,28.266,9.2463,29.9519,28.028,3.04598
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:23.75Z,28.181,9.248,29.9514,27.945,3.04107
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:24.00Z,28.094,9.2494,29.9505,27.857,3.03777
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:24.25Z,28.009,9.2505,29.9503,27.774,3.03416
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:24.50Z,27.923,9.252,29.9499,27.689,3.02799
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:24.75Z,27.84,9.2536,29.9491,27.606,3.02213
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:25.00Z,27.754,9.2552,29.9485,27.521,3.01246
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:25.25Z,27.67,9.257,29.9479,27.438,3.00564
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:25.50Z,27.585,9.2591,29.9477,27.353,2.99689
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:25.75Z,27.501,9.2613,29.9465,27.27,2.98687
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:26.00Z,27.418,9.2627,29.9464,27.187,2.97753
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:26.25Z,27.336,9.2642,29.9456,27.106,2.96724
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:26.50Z,27.249,9.2651,29.9455,27.02,2.95699
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:26.75Z,27.164,9.2662,29.9448,26.935,2.94388
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:27.00Z,27.078,9.2676,29.9445,26.85,2.93422
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:27.25Z,26.994,9.269,29.9443,26.768,2.92013
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:27.50Z,26.911,9.2701,29.9435,26.685,2.91082
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:27.75Z,26.825,9.2712,29.9436,26.6,2.90182
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:28.00Z,26.74,9.2726,29.9428,26.515,2.89218
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:28.25Z,26.655,9.274,29.9422,26.431,2.87969
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:28.50Z,26.572,9.2753,29.9419,26.349,2.86878
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:28.75Z,26.489,9.2768,29.942,26.266,2.86229
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:29.00Z,26.405,9.2782,29.9415,26.183,2.85646
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:29.25Z,26.321,9.2795,29.9407,26.1,2.84652
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:29.50Z,26.235,9.2803,29.941,26.015,2.83817
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:29.75Z,26.149,9.2813,29.9396,25.93,2.82826
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:30.00Z,26.066,9.2822,29.9388,25.847,2.82342
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:30.25Z,25.98,9.2839,29.9389,25.762,2.81502
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:30.50Z,25.894,9.2867,29.9374,25.677,2.80657
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:30.75Z,25.809,9.2899,29.9367,25.592,2.79967
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:31.00Z,25.727,9.293,29.9351,25.511,2.79565
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:31.25Z,25.644,9.2966,29.9367,25.428,2.789
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:31.50Z,25.558,9.3008,29.9343,25.343,2.7846
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:31.75Z,25.475,9.3034,29.9337,25.261,2.7825
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:32.00Z,25.393,9.3058,29.9331,25.18,2.77692
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:32.25Z,25.306,9.3084,29.932,25.094,2.76786
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:32.50Z,25.219,9.3111,29.9318,25.008,2.76764
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:32.75Z,25.135,9.313,29.931,24.924,2.76686
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:33.00Z,25.049,9.3152,29.9302,24.839,2.76067
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:33.25Z,24.966,9.3183,29.9297,24.756,2.75758
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:33.50Z,24.883,9.3226,29.9272,24.674,2.75382
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:33.75Z,24.798,9.3278,29.9261,24.59,2.75314
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:34.00Z,24.714,9.3346,29.9237,24.506,2.75332
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:34.25Z,24.632,9.3413,29.9219,24.426,2.75097
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:34.50Z,24.545,9.3472,29.9203,24.338,2.74803
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:34.75Z,24.462,9.3523,29.9192,24.257,2.74862
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:35.00Z,24.377,9.3574,29.9173,24.173,2.74543
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:35.25Z,24.294,9.362,29.9161,24.09,2.74384
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:35.50Z,24.211,9.3663,29.9148,24.008,2.74417
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:35.75Z,24.126,9.3718,29.9145,23.923,2.73903
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:36.00Z,24.041,9.3769,29.9115,23.839,2.73586
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:36.25Z,23.959,9.3804,29.9097,23.757,2.73562
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:36.50Z,23.877,9.3834,29.9094,23.677,2.73001
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:36.75Z,23.799,9.3873,29.908,23.599,2.72658
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:37.00Z,23.717,9.3918,29.9069,23.517,2.72659
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:37.25Z,23.636,9.3959,29.9057,23.438,2.71713
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:37.50Z,23.557,9.4009,29.9035,23.359,2.71902
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:37.75Z,23.473,9.4057,29.904,23.276,2.71328
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:38.00Z,23.388,9.4113,29.9026,23.191,2.71322
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:38.25Z,23.302,9.4158,29.9,23.106,2.70882
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:38.50Z,23.217,9.419,29.8995,23.022,2.70637
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:38.75Z,23.134,9.4239,29.8995,22.94,2.70285
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:39.00Z,23.05,9.4298,29.8961,22.857,2.70059
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:39.25Z,22.969,9.4331,29.8956,22.776,2.69593
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:39.50Z,22.891,9.4367,29.8942,22.699,2.69506
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:39.75Z,22.811,9.4427,29.8917,22.62,2.69467
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:40.00Z,22.734,9.4499,29.8916,22.543,2.69322
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:40.25Z,22.65,9.4562,29.8889,22.46,2.69535
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:40.50Z,22.563,9.4604,29.8853,22.373,2.69226
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:40.75Z,22.476,9.4642,29.8857,22.287,2.69228
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:41.00Z,22.391,9.4734,29.8864,22.204,2.69321
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:41.25Z,22.306,9.4859,29.8826,22.119,2.69368
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:41.50Z,22.221,9.4987,29.8764,22.035,2.69133
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:41.75Z,22.14,9.5088,29.8758,21.954,2.69442
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:42.00Z,22.056,9.5186,29.8747,21.871,2.69313
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:42.25Z,21.97,9.53,29.8722,21.786,2.69207
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:42.50Z,21.886,9.5399,29.8661,21.702,2.69874
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:42.75Z,21.802,9.5456,29.8634,21.619,2.69901
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:43.00Z,21.717,9.5507,29.8654,21.534,2.69861
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:43.25Z,21.631,9.5581,29.8615,21.449,2.70571
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:43.50Z,21.546,9.5648,29.8623,21.365,2.70838
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:43.75Z,21.461,9.571,29.8607,21.28,2.70922
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:44.00Z,21.375,9.5766,29.8563,21.196,2.71645
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:44.25Z,21.289,9.5818,29.8568,21.111,2.71921
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:44.50Z,21.203,9.5899,29.8512,21.026,2.72188
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:44.75Z,21.12,9.5985,29.8514,20.943,2.72568
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:45.00Z,21.035,9.61,29.8482,20.859,2.72934
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:45.25Z,20.953,9.6199,29.8482,20.777,2.7362
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:45.50Z,20.881,9.6277,29.8457,20.706,2.73696
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:45.75Z,20.82,9.6344,NaN,20.645,NaN
24246,2023-09-02T07:00:07Z,2023-09-02T07:14:46.00Z,20.776,9.6418,NaN,20.602,NaN
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:07.00Z,20.728,9.5322,29.8756,20.554,1.65212
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:07.25Z,20.725,9.5321,29.8757,20.551,1.65117
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:07.50Z,20.726,9.5322,29.8756,20.552,1.65243
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:07.75Z,20.727,9.5322,29.8758,20.553,1.65117
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:08.00Z,20.728,9.5323,29.8757,20.554,1.65085
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:08.25Z,20.731,9.5323,29.8758,20.557,1.65211
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:08.50Z,20.731,9.5324,29.8757,20.557,1.65053
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:08.75Z,20.729,9.5323,29.8757,20.555,1.65148
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:09.00Z,20.727,9.5322,29.8754,20.553,1.65653
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:09.25Z,20.724,9.5324,29.8756,20.55,1.65652
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:09.50Z,20.723,9.5323,29.8757,20.549,1.654
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:09.75Z,20.725,9.5323,29.8755,20.551,1.65558
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:10.00Z,20.726,9.5324,29.8756,20.552,1.65621
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:10.25Z,20.727,9.5324,29.8757,20.553,1.6562
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:10.50Z,20.728,9.5324,29.8758,20.554,1.65557
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:10.75Z,20.729,9.5324,29.8754,20.555,1.6559
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:11.00Z,20.729,9.5324,29.8756,20.555,1.65589
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:11.25Z,20.73,9.5327,29.8757,20.556,1.65651
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:11.50Z,20.728,9.5328,29.8755,20.554,1.65777
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:11.75Z,20.727,9.5326,29.8754,20.553,1.65179
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:12.00Z,20.726,9.5326,29.8754,20.552,1.65494
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:12.25Z,20.725,9.5328,29.8754,20.551,1.65651
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:12.50Z,20.726,9.5328,29.8756,20.552,1.65651
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:12.75Z,20.729,9.5328,29.8755,20.555,1.65525
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:13.00Z,20.725,9.5328,29.8757,20.551,1.6543
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:13.25Z,20.725,9.5328,29.8755,20.551,1.65398
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:13.50Z,20.725,9.5328,29.8756,20.551,1.65619
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:13.75Z,20.724,9.5328,29.8754,20.55,1.65493
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:14.00Z,20.725,9.5328,29.8753,20.551,1.65525
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:14.25Z,20.729,9.533,29.8757,20.555,1.65335
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:14.50Z,20.732,9.5331,29.8754,20.558,1.65492
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:14.75Z,20.732,9.5332,29.8754,20.558,1.65586
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:15.00Z,20.73,9.5333,29.8753,20.556,1.6546
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:15.25Z,20.728,9.5333,29.8754,20.554,1.65712
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:15.50Z,20.723,9.5334,29.8751,20.549,1.65712
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:15.75Z,20.722,9.5333,29.8754,20.548,1.6609
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:16.00Z,20.722,9.5333,29.8754,20.548,1.65901
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:16.25Z,20.724,9.5333,29.8753,20.55,1.65397
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:16.50Z,20.725,9.5333,29.8754,20.551,1.65806
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:16.75Z,20.729,9.5334,29.8754,20.555,1.65901
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:17.00Z,20.728,9.5335,29.8752,20.554,1.65585
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:17.25Z,20.729,9.5336,29.8751,20.555,1.65522
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:17.50Z,20.729,9.5336,29.8753,20.555,1.65459
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:17.75Z,20.73,9.5338,29.8751,20.556,1.65742
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:18.00Z,20.73,9.5339,29.8751,20.556,1.6571
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:18.25Z,20.729,9.5339,29.8753,20.555,1.6571
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:18.50Z,20.727,9.5339,29.8753,20.553,1.65741
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:18.75Z,20.724,9.5338,29.8751,20.55,1.65647
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:19.00Z,20.722,9.5337,29.875,20.548,1.65931
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:19.25Z,20.723,9.5337,29.8751,20.549,1.65521
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:19.50Z,20.723,9.5338,29.8752,20.549,1.6571
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:19.75Z,20.725,9.5339,29.8753,20.551,1.65394
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:20.00Z,20.728,9.5338,29.8752,20.554,1.65237
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:20.25Z,20.729,9.5339,29.8754,20.555,1.65552
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:20.50Z,20.732,9.5339,29.8751,20.558,1.65647
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:20.75Z,20.732,9.534,29.8751,20.558,1.65237
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:21.00Z,20.73,9.5341,29.8752,20.556,1.6552
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:21.25Z,20.728,9.5341,29.8752,20.554,1.6552
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:21.50Z,20.724,9.534,29.875,20.55,1.65709
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:21.75Z,20.719,9.5339,29.875,20.546,1.65489
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:22.00Z,20.717,9.5339,29.8751,20.544,1.65741
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:22.25Z,20.718,9.534,29.8753,20.545,1.6552
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:22.50Z,20.724,9.5339,29.8754,20.55,1.65583
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:22.75Z,20.729,9.5339,29.8757,20.555,1.65709
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:23.00Z,20.732,9.534,29.8757,20.558,1.65835
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:23.25Z,20.733,9.5339,29.8757,20.559,1.6552
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:23.50Z,20.732,9.5339,29.8756,20.558,1.65709
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:23.75Z,20.729,9.5339,29.8756,20.555,1.65709
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:24.00Z,20.728,9.5338,29.8755,20.554,1.65931
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:24.25Z,20.727,9.5338,29.8755,20.553,1.65804
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:24.50Z,20.724,9.5339,29.8756,20.55,1.66087
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:24.75Z,20.723,9.5339,29.8756,20.549,1.66119
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:25.00Z,20.719,9.5338,29.8753,20.546,1.65962
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:25.25Z,20.718,9.5338,29.8754,20.545,1.65962
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:25.50Z,20.72,9.5339,29.8757,20.547,1.65709
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:25.75Z,20.726,9.5338,29.8759,20.552,1.65646
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:26.00Z,20.731,9.5337,29.8763,20.557,1.65741
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:26.25Z,20.734,9.5336,29.8764,20.561,1.65804
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:26.50Z,20.734,9.5334,29.8762,20.561,1.6612
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:26.75Z,20.73,9.5333,29.8762,20.556,1.66152
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:27.00Z,20.727,9.5333,29.8762,20.553,1.66278
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:27.25Z,20.726,9.5333,29.8762,20.552,1.66468
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:27.50Z,20.722,9.5334,29.8762,20.548,1.66278
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:27.75Z,20.719,9.5333,29.8763,20.546,1.66184
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:28.00Z,20.718,9.5334,29.8763,20.545,1.66278
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:28.25Z,20.72,9.5332,29.8763,20.547,1.66278
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:28.50Z,20.725,9.5332,29.8765,20.551,1.66121
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:28.75Z,20.725,9.5332,29.8767,20.551,1.65932
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:29.00Z,20.73,9.533,29.8771,20.556,1.65648
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:29.25Z,20.734,9.5327,29.8773,20.561,1.66469
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:29.50Z,20.735,9.5324,29.8773,20.562,1.6625
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:29.75Z,20.731,9.5323,29.8772,20.557,1.66218
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:30.00Z,20.726,9.5322,29.877,20.552,1.66345
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:30.25Z,20.722,9.5323,29.8768,20.548,1.66282
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:30.50Z,20.718,9.5324,29.877,20.545,1.66376
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:30.75Z,20.718,9.5324,29.877,20.545,1.66407
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:31.00Z,20.719,9.5324,29.8772,20.546,1.65871
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:31.25Z,20.724,9.5324,29.8773,20.55,1.66186
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:31.50Z,20.726,9.5321,29.8775,20.552,1.66408
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:31.75Z,20.728,9.5319,29.8779,20.554,1.65715
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:32.00Z,20.729,9.5317,29.8781,20.555,1.66567
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:32.25Z,20.732,9.5315,29.8781,20.558,1.66284
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:32.50Z,20.731,9.5313,29.8782,20.557,1.66096
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:32.75Z,20.732,9.531,29.8782,20.558,1.66569
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:33.00Z,20.728,9.5309,29.8781,20.554,1.66475
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:33.25Z,20.724,9.5309,29.8778,20.55,1.66602
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:33.50Z,20.718,9.531,29.8779,20.545,1.66286
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:33.75Z,20.717,9.5312,29.878,20.544,1.66663
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:34.00Z,20.722,9.5312,29.8784,20.548,1.66316
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:34.25Z,20.728,9.5311,29.8789,20.554,1.66347
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:34.50Z,20.729,9.5306,29.8792,20.555,1.66475
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:34.75Z,20.731,9.5302,29.8792,20.557,1.66414
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:35.00Z,20.73,9.53,29.8792,20.556,1.66226
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:35.25Z,20.728,9.5299,29.8793,20.554,1.66415
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:35.50Z,20.728,9.5299,29.8792,20.554,1.66604
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:35.75Z,20.727,9.5298,29.879,20.553,1.66605
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:36.00Z,20.725,9.5299,29.879,20.551,1.66447
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:36.25Z,20.723,9.53,29.8789,20.549,1.66762
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:36.50Z,20.72,9.53,29.8789,20.547,1.66667
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:36.75Z,20.719,9.5301,29.8791,20.546,1.6654
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:37.00Z,20.723,9.53,29.8796,20.549,1.66288
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:37.25Z,20.729,9.5298,29.8801,20.555,1.66604
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:37.50Z,20.731,9.5292,29.8808,20.557,1.66448
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:37.75Z,20.733,9.5286,29.881,20.559,1.66419
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:38.00Z,20.733,9.528,29.8809,20.559,1.6639
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:38.25Z,20.732,9.5276,29.8808,20.558,1.66675
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:38.50Z,20.727,9.5277,29.8807,20.553,1.66486
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:38.75Z,20.723,9.5278,29.8808,20.549,1.6658
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:39.00Z,20.723,9.5281,29.8807,20.549,1.66484
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:39.25Z,20.723,9.528,29.8808,20.549,1.66358
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:39.50Z,20.725,9.528,29.8809,20.551,1.66232
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:39.75Z,20.726,9.5278,29.8812,20.552,1.65886
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:40.00Z,20.727,9.5277,29.8814,20.553,1.66201
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:40.25Z,20.73,9.5273,29.8818,20.556,1.66202
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:40.50Z,20.73,9.527,29.882,20.556,1.65888
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:40.75Z,20.73,9.5266,29.8821,20.556,1.66142
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:41.00Z,20.73,9.5263,29.8821,20.556,1.6608
24247,2023-09-02T19:00:07Z,2023-09-02T19:00:41.25Z,20.726,9.5263,29.882,20.552,1.6608
